0.010555724	9.198816e-05	-0.076797225	-0.024480296	-0.056555282	-0.036071625	-0.114579834	-0.039583102	0.046913303	0.024139771	-0.072481126	0.06428857	-0.036043353	0.03375282	0.0623437	-0.01039352
0.016513811	0.026044952	-0.033586536	-0.05571185	0.022625782	-0.017568344	-0.07458657	0.033382285	0.046787117	0.05978274	-0.021606361	0.08317504	-0.053572703	0.03283026	0.07282887	-0.042271677
0.041329876	0.04124971	-0.00060532824	-0.003723843	-0.067233	-0.037450988	-0.05960869	0.0874211	0.06757033	0.045788396	-0.007916666	-0.04793554	-0.04385871	0.04529846	0.12230057	-0.026945675
0.021111198	-0.00073369185	-0.037635826	-0.018489724	-0.01104768	0.05149131	-0.05047146	0.07772156	0.013272051	0.01346622	-0.06979225	0.014244639	-0.058975067	-0.024986098	0.036541637	-0.035184715
-0.01105814	-0.014662205	-0.035967946	0.04652239	-0.0325574	-0.009866563	-0.11837704	0.02770881	0.018737288	0.03225725	-0.03858192	0.006573704	0.018370753	0.029649667	0.08132256	0.028256752
0.007572553	0.11168038	0.00889851	0.042188108	0.0122847855	0.026523545	-0.08997425	0.050069787	0.036012914	0.027241427	-0.04027479	0.09159587	0.042536207	0.001873207	0.052081306	-0.0964464
0.039418705	0.08467463	-0.078799024	-0.022526417	-0.057484496	-0.041077945	-0.10834211	0.021826563	0.071061075	0.09448624	-0.11467547	0.048983533	0.004958009	0.06597193	0.07362431	0.10485267
0.055409633	0.041366503	-0.019352945	-0.001885528	-0.09086789	-0.0071771885	-0.04151811	0.029371008	0.055869486	-0.013791337	-0.049192607	0.05827675	0.06000848	0.008287906	0.056470424	0.021600435
-0.011514927	0.06854801	-0.055760566	-0.042378534	-0.10502707	-0.031261265	-0.074346825	0.0651155	-0.012655171	-0.010469405	-0.06922534	0.030381542	-0.032478545	0.0140764	0.07927991	-0.04178442
0.0089123985	0.0018796935	0.042326424	-0.09180453	-0.03906495	-0.0748132	-0.02742759	0.06524055	-0.0006864628	0.08331757	-0.08606389	0.0423033	-0.057690747	0.07747887	0.13538589	0.045586534
0.040817857	0.06754447	-0.10594619	-0.04204399	-0.025283514	-0.060456105	-0.0809624	0.04013193	0.101783484	0.08599501	-0.0549152	0.018977353	0.00926027	-0.022469612	0.05199877	-0.0225333
-0.022970816	-0.022318505	-0.091691196	-0.009564512	-0.011780881	0.036595598	0.028847123	0.03318656	-0.014803103	0.10853164	-0.039125625	0.0680819	0.048026714	0.048993614	0.032074917	-0.028476862
-0.03326006	-0.025636949	-0.028244529	-0.0526386	-0.111664526	-0.010032781	-0.09027739	0.105621055	0.002546289	0.004020612	-0.011269334	0.029505137	-0.036672488	-0.027700871	0.013308863	-0.037842877
-0.03024954	0.0040144054	-0.0191857	-0.0059966207	-0.06986599	0.07563479	-0.021571739	-0.061476372	0.036884643	0.08917467	0.04912599	0.084729664	0.058146942	-0.024145445	0.10848231	-0.00726617
0.015345496	-0.07208923	0.023178859	0.03190591	-0.048638828	-0.076349564	-0.13380119	0.06198413	-0.0011847224	-0.073066704	-0.03905694	-0.05499979	-0.04040526	0.047240824	-0.037793677	-0.1054613
-0.03757106	0.02321829	-0.08741713	0.00073538296	0.017287472	0.036881614	-0.0498287	-0.021652762	0.064340316	0.054826897	-0.005564049	0.04601612	0.051065426	0.058072384	0.15705417	0.013405771
0.047504418	0.022079809	-0.044032384	0.07939711	-0.010772901	-0.01843415	-0.059382204	0.0028353815	0.06134775	0.033109255	-0.085357584	0.05647768	-0.016213972	0.010541469	0.058936663	-0.109009825
0.057102904	0.0059285094	-0.007210587	-0.027350146	0.071273305	-0.022241052	-0.069362015	-0.008679062	0.04710185	0.091797866	0.023983687	0.06340561	-0.044948403	-0.034404285	0.022326216	-0.013103909
-0.117713764	-0.01379866	-0.014608552	-0.037926093	0.01262973	-0.08231827	-0.13629411	0.083430156	0.027781878	-0.031021612	-0.033817247	0.111414544	0.08052927	0.055907004	0.06725521	-0.034353543
-0.007889584	0.006367378	-0.027554424	-0.11225989	0.055522013	0.08099723	0.05170616	0.036030576	-0.015813822	0.039732818	-0.056214727	-0.03745277	0.036400173	0.029754175	0.016741116	0.035931118
0.047560252	0.1109032	-0.01856085	0.0641595	-0.011596392	-0.021471623	0.010915115	0.034004655	-0.0778963	0.059815507	-0.028862828	0.038170278	0.024860283	-0.058463197	0.103345975	0.00956662
0.00036520153	0.09824199	-0.09616151	0.02393755	-0.0047481116	-0.030160345	-0.07298677	0.0036504029	-0.0050392007	-0.037421048	-0.037498172	0.0026152413	-0.015820391	-0.018535698	0.10435546	0.028417682
-0.09398977	-0.01618558	0.019948093	0.01481356	0.04465924	-0.10230799	-0.03053606	0.11939178	-0.026104016	0.09709449	-0.109838895	-0.021728275	0.023674954	0.10376113	0.07479519	-0.10008187
-0.11182145	0.005269547	-0.030696854	-0.025532728	0.04551377	-0.012912157	-0.08205273	-0.013996716	0.033565987	-0.0035048064	0.031865634	0.12179668	0.11728574	-0.09659406	0.1715333	0.08589785
0.116875865	0.09222121	-0.08529294	-0.0023436937	0.031056715	-0.0967529	0.052260686	0.025171591	-0.11614097	0.034476835	-0.01930874	0.023069302	0.021868397	-0.010897797	-0.038992196	-0.0622518
0.035603616	-0.02906643	-0.0032646328	-0.020998638	-0.044862643	-0.04964198	-0.09708032	-0.007831586	-0.042648505	0.064975776	-0.047388446	-0.021791238	-0.07760636	-0.021065257	0.115975864	-0.0248
0.037761856	0.08413735	0.019143885	0.09169604	-0.13058546	-0.024461308	-0.015107006	0.090998635	0.0037430436	0.1094948	-0.038641844	-0.016019206	0.04765882	0.0075253644	0.011033717	-0.06991178
-0.012019469	0.085517935	-0.10560758	-0.0013204679	0.010751886	-0.021926042	-0.09050151	0.008210457	0.031020358	0.032312915	0.08221435	0.07142498	0.009343331	-0.0072930553	0.058334235	-0.11509293
-0.0035252196	0.05318447	-0.06730916	-0.012214676	-0.08673792	0.055299267	-0.13909782	0.010535219	0.023728844	-0.0009342186	-0.14193366	0.12474137	-0.017542278	-0.091030516	-0.043403648	-0.08364157
-0.0045731366	0.007339532	-0.07181072	-0.043644994	-0.0075917225	-0.048495635	-0.029702071	0.015378743	-0.048234865	-0.021170205	-0.14713618	0.06654326	-0.0559962	-0.002976601	-0.044156283	-0.020282399
-0.015171499	0.01836132	-0.06677543	-0.003928535	-0.025964752	0.004450409	-0.011435759	-0.006158571	0.046150114	0.013462882	-0.0166534	0.052235823	0.020097988	0.024353411	0.09670568	-0.0413178
0.08924303	0.02782971	0.0022924936	0.050343446	0.0047662407	0.0005705381	0.005678525	0.07027642	-0.019343793	0.009733687	-0.010338103	0.08956787	0.015467563	-0.043775506	0.06384172	-0.102980584
0.011730878	0.108987056	-0.08583747	0.09605586	-0.011851283	-0.07114234	-0.10218975	0.018687256	0.10490255	-0.0053358213	-0.007380792	0.048156306	0.08430211	-0.0142663075	-0.042648595	-0.040537007
-0.05627596	0.047097	0.02701568	-0.038660333	-0.2383691	-0.029804282	-0.09673555	0.005621525	0.02864871	0.015741207	-0.056467496	0.02833843	-0.011674523	-0.06852266	-0.054764062	0.05579724
0.02986515	-0.19716196	-0.023196185	0.06536044	0.017690526	-0.03531017	-0.07344701	0.04423153	-0.12221154	-0.009600762	-0.06638563	-0.034332637	-0.07384748	-0.034755863	0.19588567	0.032815427
-0.016983164	0.032909915	-0.017163627	0.040461678	-0.0025829726	-0.036211897	0.008326585	0.057859156	0.0094311135	0.025610082	-0.13941894	-0.018663201	0.05252026	-0.020609682	0.08202965	-0.09500151
-0.05610768	-0.04955461	0.033025075	-0.013384313	0.03171996	0.05070761	-0.055524185	-0.028518055	0.05834432	-0.0144114345	-0.08172188	0.053337008	-0.1181858	-0.053485774	-0.034711774	0.0004448943
-0.09517286	0.10195239	0.10953066	-0.10141768	-0.02015796	-0.016265446	-0.08760007	0.012032886	-0.0066878963	0.019290248	0.04579357	0.041048024	-0.03310092	0.0008308863	0.1357435	0.073274404
0.038801774	-0.015178604	0.05854385	0.02185198	0.04663854	-0.02883573	-0.019570574	-0.021692283	0.02023479	-0.07251966	-0.03788898	0.0068139406	-0.013214673	-0.034551993	0.10605665	0.11143713
-0.0007964509	-0.08998438	-0.023622062	0.07640826	-0.030799802	-0.048070014	-0.038845886	0.10984243	-0.019143114	0.00471849	0.008529414	-0.06980593	0.06449031	-0.033615924	0.040683687	-0.094845116
-0.010038319	0.080508	-0.15167537	-0.018944852	-0.11237801	-0.06095481	-0.0053447653	-0.046773225	0.015963722	-0.011116764	-0.056158777	0.11425459	0.09330675	-0.015121016	0.050837338	-0.09938293
